searge,name,side,desc
func_220187_a,lambda$getMenuProvider$0,2,
func_220253_a,connectsToDirection,2,
func_220254_a,lambda$getMenuProvider$0,2,
func_220256_c,canPropagate,2,
func_220257_b,canBeGrass,2,
func_220258_a,growBamboo,2,
func_220259_a,getHeightAboveUpToMax,2,
func_220260_b,getHeightBelowUpToMax,2,
func_220267_a,lambda$getMenuProvider$0,2,
func_220270_a,lambda$getMenuProvider$0,2,
func_220272_a,lambda$getMenuProvider$0,2,
func_220274_q,getBurnOdd,2,
func_220275_r,getFlameOdds,2,
func_220276_d,getContent,2,
func_220277_j,getConnectedDirection,2,
func_220281_a,xpOnDrop,2,
func_220282_a,lambda$use$0,2,
func_220283_a,lambda$getMenuProvider$0,2,
func_220287_a,lambda$use$0,2,
func_220288_a,lambda$isToggledTooFrequently$0,2,
func_220289_j,getShape,2,
func_220290_a,add,2,
func_220291_a,lambda$static$0,2,
func_220292_a,handleFill,2,
func_220297_d,bootStrap,2,
func_220303_e,getCategory,2,
func_220304_a,addAttributeModifier,2,
func_220306_a,getTooltipFormatting,2,
func_220308_a,register,2,
func_220311_c,fixed,2,
func_220312_a,scale,2,
func_220313_a,scale,2,
func_220314_b,scalable,2,
func_220318_a,byTypeAndIndex,2,
func_220319_a,createNothing,2,
func_220320_c,fireImmune,2,
func_220321_a,sized,2,
func_220322_a,of,2,
func_220323_a,lambda$createNothing$0,2,
func_220327_a,byString,2,
func_220328_a,getAABB,2,
func_220329_a_,lambda$create$2,2,
func_220330_a,create,2,
func_220331_a,spawn,2,
func_220332_l,updateInterval,2,
func_220333_h,getWidth,2,
func_220334_j,getDimensions,2,
func_220335_a,loadEntityRecursive,2,
func_220337_b_,lambda$create$1,2,
func_220338_c,fireImmune,2,
func_220339_d,getCategory,2,
func_220340_m,trackDeltas,2,
func_220341_a,is,2,
func_220342_a,spawn,2,
func_220343_b,loadStaticEntity,2,
func_220344_i,getHeight,2,
func_220346_a_,lambda$loadEntityRecursive$4,2,
func_220347_a,by,2,
func_220348_g,getDefaultLootTable,2,
func_220349_b,create,2,
func_220362_a,lambda$static$0,2,
func_220363_a,getName,2,
func_220370_b,getModifiersOrEmpty,2,
func_220371_a,toValue,2,
func_220372_a,fromValue,2,
func_220375_c,getOperation,2,
func_220376_b,getStatus,2,
func_220377_c,tickOrStop,2,
func_220378_b,tryStart,2,
func_220380_e,doStop,2,
func_220382_a,hasRequiredMemories,2,
func_220383_a,timedOut,2,
func_220388_a_,lambda$start$3,2,
func_220389_a_,lambda$null$1,2,
func_220390_a_,lambda$start$2,2,
func_220391_a,getFirework,2,
func_220394_a,isCloseToEntityThatHurtMe,2,
func_220395_a,lambda$static$0,2,
func_220396_b,isHeroVisible,2,
func_220397_a,calculateTimeUntilNextGift,2,
func_220398_a,throwGift,2,
func_220399_a,getItemToThrow,2,
func_220400_c,getNearestTargetableHero,2,
func_220401_a,isWithinThrowingDistance,2,
func_220402_a,isHero,2,
func_220407_b,lambda$stop$5,2,
func_220408_c,lambda$tick$3,2,
func_220409_b,lambda$tick$4,2,
func_220410_a,lambda$toString$7,2,
func_220411_a,lambda$new$0,2,
func_220412_a,lambda$stop$6,2,
func_220413_c,lambda$canStillUse$2,2,
func_220414_d,lambda$canStillUse$1,2,
func_220427_b,lambda$start$1,2,
func_220428_a,lambda$start$0,2,
func_220429_a,lambda$start$2,2,
func_220430_a,lambda$start$3,2,
func_220437_a,lambda$start$7,2,
func_220438_a,lambda$null$6,2,
func_220439_a,lambda$null$4,2,
func_220440_b,lambda$null$3,2,
func_220441_e,lambda$of$0,2,
func_220442_d,lambda$of$1,2,
func_220443_a,lambda$null$5,2,
func_220445_a,of,2,
func_220453_a,lambda$start$2,2,
func_220454_b,lambda$checkExtraStartConditions$0,2,
func_220455_a,lambda$start$3,2,
func_220456_b,lambda$checkExtraStartConditions$1,2,
func_220461_a,lambda$start$0,2,
func_220462_f,tiredOfJumping,2,
func_220463_a,getNearestBed,2,
func_220464_e,tiredOfWalking,2,
func_220465_d,onBedSurface,2,
func_220466_a,isBed,2,
func_220467_a,startWalkingTowardsBed,2,
func_220468_c,onOrOverBed,2,
func_220469_b,nearBed,2,
func_220475_a,followPlayer,2,
func_220477_a,giveBedToChild,2,
func_220478_b,isBreedingPossible,2,
func_220479_b,takeVacantBed,2,
func_220481_b_,lambda$takeVacantBed$1,2,
func_220484_a_,lambda$tick$1,2,
func_220485_b_,lambda$canStillUse$0,2,
func_220486_b,reachedTarget,2,
func_220487_a,tryComputePath,2,
func_220492_a,lambda$start$0,2,
func_220493_b,getOutdoorPosition,2,
func_220495_a,whoAreYouChasing,2,
func_220496_b,lambda$isFriendChasingMe$5,2,
func_220497_b,findSomeoneBeingChased,2,
func_220498_a,chaseKid,2,
func_220499_a,isFriendChasingMe,2,
func_220500_b,seeIfSomeoneIsChasingMe,2,
func_220501_e,hasFriendsNearby,2,
func_220502_c,isChasingSomeone,2,
func_220503_d,getFriendsNearby,2,
func_220504_a,lambda$findSomeoneBeingChased$1,2,
func_220505_c,checkHowManyChasersEachFriendHas,2,
func_220506_b,lambda$start$0,2,
func_220507_c,lambda$seeIfSomeoneIsChasingMe$4,2,
func_220508_a,fleeFromChaser,2,
func_220509_a,lambda$checkHowManyChasersEachFriendHas$3,2,
func_220510_a,findSomeoneToChase,2,
func_220511_a,lambda$null$2,2,
func_220512_b,isHurt,2,
func_220513_a,hasHostile,2,
func_220514_a,lambda$new$1,2,
func_220515_a_,lambda$start$6,2,
func_220516_a_,lambda$null$5,2,
func_220517_a_,lambda$null$4,2,
func_220518_a,lambda$new$2,2,
func_220526_a,lambda$start$4,2,
func_220527_a,lambda$null$3,2,
func_220528_d,lambda$new$0,2,
func_220529_a,lambda$null$2,2,
func_220530_b,getVisibleEntities,2,
func_220531_c,lambda$new$1,2,
func_220532_a,isMatchingTarget,2,
func_220545_a,lambda$start$0,2,
func_220547_b,closeEnough,2,
func_220553_d,displayCyclingItems,2,
func_220554_a,playerItemStackMatchesCostOfOffer,2,
func_220555_b,updateDisplayItems,2,
func_220556_a,findItemsToDisplay,2,
func_220557_c,lookAtTarget,2,
func_220558_a,displayFirstItem,2,
func_220564_a,lambda$start$0,2,
func_220568_a,lambda$start$4,2,
func_220569_a,lambda$null$3,2,
func_220570_b,lambda$checkExtraStartConditions$0,2,
func_220571_a,lambda$null$2,2,
func_220572_a,lambda$null$1,2,
func_220580_a,lambda$start$0,2,
func_220585_a,figureOutWhatIAmWillingToTrade,2,
func_220586_a,throwHalfStack,2,
func_220587_a,lambda$figureOutWhatIAmWillingToTrade$0,2,
func_220593_a,setRandomPos,2,
func_220594_a,setTargetedPos,2,
func_220595_a,lambda$setRandomPos$1,2,
func_220596_b,lambda$setTargetedPos$0,2,
func_220603_a_,lambda$start$1,2,
func_220608_a,currentBlockPosition,2,
func_220609_b,currentPosition,2,
func_220610_a,isVisibleBy,2,
func_220614_a,lambda$entityIsVisible$0,2,
func_220615_b,lambda$targetIsValid$2,2,
func_220616_b,lookAtEachOther,2,
func_220617_a,findSectionClosestToVillage,2,
func_220618_a,lockGazeAndWalkToEachOther,2,
func_220619_a,entityIsVisible,2,
func_220620_a,lambda$findSectionClosestToVillage$3,2,
func_220622_a,lambda$targetIsValid$1,2,
func_220623_a,targetIsValid,2,
func_220625_c,lookAtEntity,2,
func_220626_d,setWalkAndLookTargetMemoriesToEachOther,2,
func_220627_b,lambda$static$0,2,
func_220628_a,apply,2,
func_220630_a,apply,2,
func_220631_a,lambda$apply$1,2,
func_220632_a,lambda$apply$0,2,
func_220633_a,lambda$apply$1,2,
func_220634_a,lambda$apply$0,2,
func_220635_c,getRestPackage,2,
func_220636_f,getPanicPackage,2,
func_220637_d,getMeetPackage,2,
func_220638_a,getCorePackage,2,
func_220639_b,getWorkPackage,2,
func_220640_h,getRaidPackage,2,
func_220641_e,getIdlePackage,2,
func_220642_g,getPreRaidPackage,2,
func_220643_a,getFullLookBehavior,2,
func_220644_i,getHidePackage,2,
func_220645_a,getPlayPackage,2,
func_220646_b,getMinimalLookBehavior,2,
func_220647_b,getData,2,
func_220648_a,setRandom,2,
func_220649_a,getRandWeight,2,
func_220655_b,stream,2,
func_220661_e,notCarryingMobPassengers,2,
func_220662_f,isMoving,2,
func_220663_b,rotateBodyIfNecessary,2,
func_220664_c,rotateHeadIfNecessary,2,
func_220665_d,rotateHeadTowardsFront,2,
func_220673_a,canReach,2,
func_220674_a,setLookAt,2,
func_220675_a,rotateTowards,2,
func_220676_b,getWantedY,2,
func_220677_g,getXRotD,2,
func_220678_h,getYRotD,2,
func_220679_a,setLookAt,2,
func_220680_b,resetXRotOnTick,2,
func_220684_a,setFlags,2,
func_220685_C_,isInterruptable,2,
func_220686_i,getFlags,2,
func_220691_h,canFindBamboo,2,
func_220696_a,isValidDifficulty,2,
func_220697_f,getDoorBreakTime,2,
func_220702_g,setWantedPos,2,
func_220708_b,surfaceIsClear,2,
func_220709_a,waterIsClear,2,
func_220715_a,lambda$new$0,2,
func_220719_a,lambda$canUse$0,2,
func_220725_g,moveMobToBlock,2,
func_220729_m,tryFindBlock,2,
func_220730_m,onReachedTarget,2,
func_220733_a,hasNotVisited,2,
func_220734_a,lambda$canUse$0,2,
func_220742_a,lambda$recruitNearby$0,2,
func_220743_a,recruitNearby,2,
func_220745_g,isHoldingCrossbow,2,
func_220746_h,isValidTarget,2,
func_220747_j,canRun,2,
func_220754_g,moveRandomly,2,
func_220755_a,lambda$canUse$0,2,
func_220759_g,canFoxMove,2,
func_220761_g,canScare,2,
func_220770_h,getPriority,2,
func_220771_a,canBeReplacedBy,2,
func_220772_j,getGoal,2,
func_220773_g,isRunning,2,
func_220777_a,canAttack,2,
func_220778_g,findTarget,2,
func_220780_j,decrementCooldown,2,
func_220781_h,getCooldown,2,
func_220783_a,setCanAttack,2,
func_220789_a,lambda$new$0,2,
func_220790_a,lambda$new$0,2,
func_220793_a,alertOther,2,
func_220794_a,setAlertOthers,2,
func_220804_h,giveMorningGift,2,
func_220805_g,spaceIsOccupied,2,
func_220810_a,drop,2,
func_220813_g,hasShelter,2,
func_220814_h,alertable,2,
func_220817_j,resetLook,2,
func_220823_j,canSleep,2,
func_220836_a,canPlaceBlock,2,
func_220844_a,lambda$new$0,2,
func_220846_a,isTooFarAway,2,
func_220859_a,lambda$hasSuitablePoi$0,2,
func_220860_a,hasNotVisited,2,
func_220861_j,updateVisited,2,
func_220862_g,isValidRaid,2,
func_220863_h,hasSuitablePoi,2,
func_220876_a,lambda$null$8,2,
func_220877_a,lambda$tick$9,2,
func_220878_a,setControlFlag,2,
func_220879_c,lambda$tick$5,2,
func_220880_a,disableControlFlag,2,
func_220881_e,lambda$tick$2,2,
func_220882_b,lambda$removeGoal$0,2,
func_220883_d,lambda$tick$4,2,
func_220884_a,lambda$removeGoal$1,2,
func_220885_a,lambda$tick$3,2,
func_220886_b,enableControlFlag,2,
func_220887_b,lambda$null$6,2,
func_220888_c,getRunningGoals,2,
func_220889_b,lambda$tick$7,2,
func_220894_a,lambda$weightedValue$1,2,
func_220895_a,unpack,2,
func_220896_a,weightedValue,2,
func_220897_a,lambda$unpack$2,2,
func_220898_a,lambda$weightedValue$0,2,
func_220899_a,access$000,2,
func_220904_a,weightedValue,2,
func_220911_b,unpack,2,
func_220912_a,transferFrom,2,
func_220915_a,lambda$add$5,2,
func_220916_a,add,2,
func_220917_a,lambda$unpack$1,2,
func_220920_a,selectGossipsForTransfer,2,
func_220921_a,getReputation,2,
func_220922_b,lambda$getOrCreate$2,2,
func_220923_b,lambda$transferFrom$3,2,
func_220924_a,mergeValuesForTransfer,2,
func_220925_a,mergeValuesForAddition,2,
func_220926_a,getOrCreate,2,
func_220929_a,byId,2,
func_220930_a,lambda$static$0,2,
func_220964_c,getCloseEnoughDist,2,
func_220965_b,getSpeedModifier,2,
func_220966_a,getTarget,2,
func_220970_c,recomputePath,2,
func_220973_b,tick,2,
func_220974_a,requires,2,
func_220979_a,lambda$doTick$0,2,
func_220980_b,lambda$doTick$0,2,
func_220981_a,lambda$doTick$1,2,
func_220983_a,compareMobDistance,2,
func_220984_a,lambda$getNearestHostile$2,2,
func_220985_b,lambda$null$0,2,
func_220986_b,lambda$null$1,2,
func_220987_a,isClose,2,
func_220988_c,isHostile,2,
func_220989_a,getNearestHostile,2,
func_220990_b,getVisibleEntities,2,
func_220992_c,getVisibleEntities,2,
func_220993_b,isVillagerBaby,2,
func_220994_a,getNearestVillagerBabies,2,
func_220995_a,create,2,
func_220996_a,register,2,
func_221008_a,allowInvulnerable,2,
func_221009_d,allowNonAttackable,2,
func_221010_e,ignoreInvisibilityTesting,2,
func_221011_b,allowSameTeam,2,
func_221012_a,selector,2,
func_221013_a,range,2,
func_221014_c,allowUnseeable,2,
func_221015_a,test,2,
func_221024_a,getLandPos,2,
func_221028_a,register,2,
func_221035_a,getTest,2,
func_221036_a,lambda$static$0,2,
func_221042_a,getBlockStates,2,
func_221044_b,getMaxTickets,2,
func_221045_c,getPredicate,2,
func_221047_b,forState,2,
func_221049_c,lambda$static$1,2,
func_221052_a,registerBlockStates,2,
func_221080_a,byId,2,
func_221081_a,lambda$static$1,2,
func_221082_a,getName,2,
func_221083_c,getId,2,
func_221084_b,lambda$static$0,2,
func_221087_a,byName,2,
func_221093_a,getBlockState,2,
func_221094_b,access$100,2,
func_221095_a,access$000,2,
func_221096_a,access$200,2,
func_221097_b,byType,2,
func_221100_b,getName,2,
func_221101_b,getVariantFromGenes,2,
func_221102_b,lambda$static$0,2,
func_221103_a,access$000,2,
func_221104_a,getRandom,2,
func_221105_a,byId,2,
func_221106_a,getId,2,
func_221107_c,isRecessive,2,
func_221108_a,byName,2,
func_221113_a,onHurt,2,
func_221114_a,lambda$new$0,2,
func_221119_a,register,2,
func_221121_a,spawnInVillage,2,
func_221122_a,spawnCat,2,
func_221123_a,spawnInHut,2,
func_221126_a,setProfession,2,
func_221127_c,getMaxXpPerLevel,2,
func_221128_d,canLevelUp,2,
func_221129_a,getType,2,
func_221130_b,getProfession,2,
func_221132_c,getLevel,2,
func_221133_b,getMinXpPerLevel,2,
func_221134_a,setType,2,
func_221135_a,setLevel,2,
func_221146_c,getRequestedItems,2,
func_221149_b,getJobPoiType,2,
func_221150_d,getSecondaryPoi,2,
func_221171_a,register,2,
func_221172_a,lambda$static$0,2,
func_221182_a,getOffer,2,
func_221188_a,lambda$new$0,2,
func_221189_a,lambda$new$1,2,
func_221218_a,lambda$getOffer$0,2,
func_221232_a,getRandomDye,2,
func_221237_a,lambda$static$0,2,
func_221238_a,toIntMap,2,
func_221241_a,lambda$spawn$0,2,
func_221251_b,getKey,2,
func_221252_a,byId,2,
func_221253_b,lambda$static$0,2,
func_221254_a,getId,2,
func_221259_a,getMessage,2,
func_221262_a,access$000,2,
func_221263_b,access$100,2,
func_221264_a,accountStack,2,
func_221265_a,access$200,2,
func_221269_a,getEntityHitResult,2,
func_221272_a,getMobArrow,2,
func_221273_a,getEntityHitResult,2,
func_221274_a,getWeaponHoldingHand,2,
func_221275_b,getByName,2,
func_221276_a,access$000,2,
func_221277_a,getName,2,
func_221281_a,access$200,2,
func_221282_b,access$300,2,
func_221283_a,access$100,2,
func_221287_b,addWaveMob,2,
func_221288_A,isFinalWave,2,
func_221289_z,hasMoreWaves,2,
func_221290_r,getHealthOfLivingRaiders,2,
func_221291_n,getBadOmenLevel,2,
func_221292_E,updateRaiders,2,
func_221293_a,playSound,2,
func_221294_b,spawnGroup,2,
func_221295_o,stop,2,
func_221296_c,removeLeader,2,
func_221297_c,hasFirstWaveSpawned,2,
func_221298_a,findRandomSpawnPos,2,
func_221299_x,validPlayer,2,
func_221300_a,addWaveMob,2,
func_221301_k,isStarted,2,
func_221302_a,lambda$validPlayer$0,2,
func_221303_s,getTotalRaidersAlive,2,
func_221304_t,getCenter,2,
func_221305_D,shouldSpawnBonusGroup,2,
func_221306_a,getNumGroups,2,
func_221307_p,tick,2,
func_221308_w,getEnchantOdds,2,
func_221309_a,absorbBadOmen,2,
func_221310_d,isStopped,2,
func_221311_a,addHeroOfTheVillage,2,
func_221312_H,getLeaderBannerInstance,2,
func_221313_d,getValidSpawnPos,2,
func_221314_C,hasSpawnedBonusWave,2,
func_221315_l,getGroupsSpawned,2,
func_221316_i,getLevel,2,
func_221317_a,joinRaid,2,
func_221318_F,shouldSpawnGroup,2,
func_221319_a,isOver,2,
func_221320_q,updateBossbar,2,
func_221321_e,isVictory,2,
func_221322_a,removeFromRaid,2,
func_221323_a,lambda$addWaveMob$2,2,
func_221324_a,setLeader,2,
func_221325_u,getId,2,
func_221326_a,save,2,
func_221327_m,getMaxBadOmenLevel,2,
func_221328_B,hasBonusWave,2,
func_221329_y,updatePlayers,2,
func_221330_a,getDefaultNumSpawns,2,
func_221331_G,setDirty,2,
func_221332_b,getLeader,2,
func_221333_v,isActive,2,
func_221334_b,isBetweenWaves,2,
func_221335_a,getPotentialBonusSpawns,2,
func_221336_f,isLoss,2,
func_221363_a,register,2,
func_221364_a,getName,2,
func_221376_a,lambda$getActivityAt$1,2,
func_221377_a,getActivityAt,2,
func_221378_a,lambda$getAllTimelinesExceptFor$0,2,
func_221379_a,ensureTimelineExistsFor,2,
func_221380_a,register,2,
func_221381_c,getAllTimelinesExceptFor,2,
func_221382_b,getTimelineFor,2,
func_221388_a,getTimeStamp,2,
func_221389_b,getValue,2,
func_221392_a,getValueAt,2,
func_221393_a,lambda$sortAndDeduplicateKeyframes$0,2,
func_221394_a,addKeyframe,2,
func_221395_b,sortAndDeduplicateKeyframes,2,
func_221398_b,getActivity,2,
func_221399_a,getTime,2,
func_221402_a,changeActivityAt,2,
func_221403_a,lambda$null$0,2,
func_221404_a,build,2,
func_221405_a,lambda$build$1,2,
func_221408_a,lambda$tick$0,2,
func_221410_a,eat,2,
func_221412_a,stew,2,
func_221451_a,meat,2,
func_221452_a,effect,2,
func_221453_d,build,2,
func_221454_a,saturationMod,2,
func_221455_b,alwaysEat,2,
func_221456_a,nutrition,2,
func_221457_c,fast,2,
func_221464_f,getEffects,2,
func_221465_e,isFastFood,2,
func_221466_a,getNutrition,2,
func_221467_c,isMeat,2,
func_221468_d,canAlwaysEat,2,
func_221469_b,getSaturationModifier,2,
func_221476_a,get,2,
func_221477_a,set,2,
func_221478_a,getCount,2,
func_221484_a,evaluate,2,
func_221485_a,evaluate,2,
func_221486_a,execute,2,
func_221487_a,lambda$execute$0,2,
func_221488_a,create,2,
func_221492_a,standalone,2,
func_221493_a,forContainer,2,
func_221494_a,set,2,
func_221495_b,get,2,
func_221496_c,checkAndClearUpdateFlag,2,
func_221497_a,shared,2,
func_221504_b,lambda$static$0,2,
func_221505_a,register,2,
func_221506_a,create,2,
func_221531_n,getHand,2,
func_221532_j,getClickLocation,2,
func_221533_k,isInside,2,
func_221536_a,at,2,
func_221539_f,access$500,2,
func_221540_a,food,2,
func_221542_a,registerBlock,2,
func_221543_a,registerBlock,2,
func_221544_a,registerItem,2,
func_221545_a,registerBlock,2,
func_221546_a,registerBlock,2,
func_221547_a,registerItem,2,
func_222117_E,isEdible,2,
func_222118_a,hurtAndBreak,2,
func_222119_a_,lambda$expandBlockState$6,2,
func_222120_a,appendEnchantmentNames,2,
func_222121_b,onUseTick,2,
func_222122_m,useOnRelease,2,
func_222123_a_,lambda$appendEnchantmentNames$5,2,
func_222124_a,isBrewablePotion,2,
func_222125_a,register,2,
func_222127_g,getType,2,
func_222128_h,getToastSymbol,2,
func_222129_c,lambda$itemFromJson$0,2,
func_222137_e,getCookingTime,2,
func_222138_b,getExperience,2,
func_222147_a,register,2,
func_222148_a,tryMatch,2,
func_222156_a,register,2,
func_222177_a,lambda$fromJson$0,2,
func_222181_a,getSlotItems,2,
func_222183_b,lambda$doPostHurt$0,2,
func_222184_a,lambda$runIterationOnItem$1,2,
func_222189_b,getRandomItemWith,2,
func_222191_a,register,2,
func_222196_a,writeToStream,2,
func_222197_a,getRecipeFor,2,
func_222198_b,createFromStream,2,
func_222199_a,createTag,2,
func_222200_d,getResult,2,
func_222201_c,isRequiredItem,2,
func_222202_c,getCostB,2,
func_222203_h,resetUses,2,
func_222204_a,satisfiedBy,2,
func_222205_b,getCostA,2,
func_222206_f,assemble,2,
func_222207_a,addToSpecialPriceDiff,2,
func_222208_r,createTag,2,
func_222209_b,setSpecialPriceDiff,2,
func_222210_n,getXp,2,
func_222211_m,getPriceMultiplier,2,
func_222212_l,getSpecialPriceDiff,2,
func_222213_g,getUses,2,
func_222214_i,getMaxUses,2,
func_222215_b,take,2,
func_222216_p,setToOutOfStock,2,
func_222217_o,isOutOfStock,2,
func_222218_a,getBaseCostA,2,
func_222219_j,increaseUses,2,
func_222220_k,resetSpecialPriceDiff,2,
func_222221_q,shouldRewardExp,2,
func_222222_e,updateDemand,2,
func_222238_k,getRegionLocalZ,2,
func_222239_a,rangeClosed,2,
func_222240_j,getRegionLocalX,2,
func_222241_h,getRegionX,2,
func_222242_i,getRegionZ,2,
func_222243_a,rangeClosed,2,
func_222246_b,lambda$static$1,2,
func_222247_c,lambda$static$0,2,
func_222248_a,canPick,2,
func_222250_a,getTo,2,
func_222251_a,getBlockShape,2,
func_222252_a,getFluidShape,2,
func_222253_b,getFrom,2,
func_222259_a,getSeenPercent,2,
func_222262_a,getRandomPosWithin,2,
func_222352_a,getName,2,
func_222353_a,lambda$static$0,2,
func_222360_a,lambda$static$0,2,
func_222361_a,getName,2,
func_222379_b,dropsLike,2,
func_222380_e,noDrops,2,
func_222382_a,register,2,
func_222466_a,getRandom,2,
func_222467_b,getShuffled,2,
func_222476_a,toListTag,2,
func_222477_a,addPattern,2,
func_222479_a,access$000,2,
func_222482_a,access$500,2,
func_222517_m,getCollisionShape,2,
func_222521_a,getCollisionShape,2,
func_222529_a,getBaseHeight,2,
func_222531_c,getFirstOccupiedHeight,2,
func_222532_b,getFirstFreeHeight,2,
func_222547_b,makeAndFillNoiseColumn,2,
func_222548_a,fillNoiseColumn,2,
func_222552_a,sampleAndClampNoise,2,
